burn_cluster_collapse,snapshotDate,obsAge,prd_s_snpdt_burn_man_dim,prd_s_snpdt_tsl_man_dim,prd_s_snpdt_em_age_man_dim,epgrp_cumul_exp_pct_dev,epgrp_cumul_exp_var_pct_dev_since,epgrp_cumul_rdm_1_pct_dev,epgrp_cumul_rdm_1_var_pct_dev_since,epgrp_cumul_rdm_2_pct_dev,epgrp_cumul_rdm_2_var_pct_dev_since,epgrp_cumul_rdm_3_pct_dev,epgrp_cumul_rdm_3_var_pct_dev_since,epgrp_cumul_rdm_4_pct_dev,epgrp_cumul_rdm_4_var_pct_dev_since,epgrp_cumul_rdm_5_pct_dev,epgrp_cumul_rdm_5_var_pct_dev_since,mask_epgrp_cumul_exp_pct_dev,mask_epgrp_cumul_exp_var_pct_dev_since,mask_epgrp_cumul_rdm_1_pct_dev,mask_epgrp_cumul_rdm_1_var_pct_dev_since,mask_epgrp_cumul_rdm_2_pct_dev,mask_epgrp_cumul_rdm_2_var_pct_dev_since,mask_epgrp_cumul_rdm_3_pct_dev,mask_epgrp_cumul_rdm_3_var_pct_dev_since,mask_epgrp_cumul_rdm_4_pct_dev,mask_epgrp_cumul_rdm_4_var_pct_dev_since,mask_epgrp_cumul_rdm_5_pct_dev,mask_epgrp_cumul_rdm_5_var_pct_dev_since,prd_s_snpDt_epgrp_os,prd_s_snpDt_epgrp_os_squared,pred_epgrp_cumul_exp_pct_dev,pred_epgrp_cumul_exp_pct_dev_since_total_variance,pred_epgrp_cumul_exp_pct_dev_since_vhm,pred_epgrp_cumul_exp_var_pct_dev_since,pred_epgrp_cumul_rdm_1_pct_dev,pred_epgrp_cumul_rdm_1_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_1_pct_dev_since_vhm,pred_epgrp_cumul_rdm_1_var_pct_dev_since,pred_epgrp_cumul_rdm_2_pct_dev,pred_epgrp_cumul_rdm_2_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_2_pct_dev_since_vhm,pred_epgrp_cumul_rdm_2_var_pct_dev_since,pred_epgrp_cumul_rdm_3_pct_dev,pred_epgrp_cumul_rdm_3_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_3_pct_dev_since_vhm,pred_epgrp_cumul_rdm_3_var_pct_dev_since,pred_epgrp_cumul_rdm_4_pct_dev,pred_epgrp_cumul_rdm_4_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_4_pct_dev_since_vhm,pred_epgrp_cumul_rdm_4_var_pct_dev_since,pred_epgrp_cumul_rdm_5_pct_dev,pred_epgrp_cumul_rdm_5_pct_dev_since_total_variance,pred_epgrp_cumul_rdm_5_pct_dev_since_vhm,pred_epgrp_cumul_rdm_5_var_pct_dev_since,tenant_id
900,2015-07-31,30,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0014794499938575,0.1962438344710545,0.0,0.0,0.003011166153408,0.2412099416394938,0.0,0.0807728181212526,0.0001339015202859887,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0012603903887793,33527.67927447888,0.0,0.2202090322971344,1.1459968390914456e-11,0.0,0.0,0.0,0.0002929800539277494,33655.714453051754,0.0,0.221049964427948,1.3496233297605187e-10,10342.603407535456,0.0,0.067929983139038,0.0,116.46715451584456,0.0,0.0007649536128155887,1.0524844884507443e-11,271.40887352835523,0.0,0.0017826072871685,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,31,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0018775520970333,0.1981882999287826,0.0,0.0,0.0013246664307362,0.2420014299903396,0.0,0.0807728181212527,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0020098404493182,35114.28184191431,0.0,0.2306298017501831,1.1459968390914456e-11,0.0,0.0,0.0,0.0005018030642531812,33593.04223820083,0.0,0.2206383347511291,2.5315111997770146e-05,10479.453851486374,0.0,0.0688288137316703,0.0,150.78624654438062,0.0,0.0009903606260195374,1.0524844884507443e-11,307.80927774600957,0.0,0.0020216843113303,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,32,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0039318688549093,0.2000972335188663,0.0,0.0,0.0005506264979202218,0.2423838497153946,0.0007016854861498325,0.0825049966688873,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.001415258157067,33749.51178068648,0.0,0.2216660231351852,1.1459968390914456e-11,0.0,0.0,0.0,0.00032182777067646384,34437.283980941414,0.0,0.2261832952499389,1.3496233297605187e-10,11284.780695398747,0.0,0.0741181820631027,0.0,130.65689866097026,0.0,0.000858151528518647,1.0524844884507443e-11,291.62862616393056,0.0,0.0019154101610183,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,33,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0038871128976044,0.2038085050961034,0.0,0.0,0.0,0.2423838497153942,0.0,0.0825049966688873,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0012657026527449,33363.37797389646,0.0,0.2191299051046371,1.1459968390914456e-11,0.0,0.0,0.0,0.00026790419360622764,33799.39953526065,0.0,0.2219936847686767,1.3496233297605187e-10,10567.491932907698,0.0,0.069407045841217,0.0,125.75673244520056,0.0,0.0008259673486463726,1.0524844884507443e-11,298.3923656847933,0.0,0.0019598342478275,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,34,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0008969509042413016,0.205610843083255,0.0,0.0,0.000961489849495424,0.2431220402647739,0.0,0.0825049966688874,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0016454363940283,33762.668317535616,0.0,0.2217524349689483,1.1459968390914456e-11,0.328518126150424,0.0,2.157699555027648e-06,0.0003113187267445028,34491.57086035616,0.0,0.2265398502349853,1.3496233297605187e-10,11446.028245576115,0.0,0.075177252292633,0.0,135.2573759149508,0.0,0.0008883673581294715,1.0524844884507443e-11,309.40882415408277,0.0,0.0020321900956332,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,35,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0029843003673041,0.2073776492027638,0.0,0.0,0.0,0.2431220402647742,0.0,0.0825049966688873,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0006398314726538956,33895.26370287978,0.0,0.2226233184337616,1.1459968390914456e-11,0.0,0.0,0.0,1.2348343261692207e-05,34334.97880485277,0.0,0.2255113571882248,1.3496233297605187e-10,10541.764199183055,0.0,0.0692380666732788,0.0,91.2551382049859,0.0,0.0005993616650812328,1.0524844884507443e-11,266.4519174241556,0.0,0.001750050112605,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,36,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0042308728425247,0.2116392125805934,0.0,0.0,0.0069425465394791,0.2451234207070471,0.0,0.0825049966688876,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.00046728161396458745,32909.08155405325,0.0,0.2161460965871811,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34329.5088254868,0.0,0.2254754304885864,1.3496233297605187e-10,10591.202739358863,0.0,0.0695627778768539,0.0,88.23272504173245,0.0,0.0005795105244033039,1.0524844884507443e-11,268.7419466330012,0.0,0.0017650909721851,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,37,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0068853956854035,0.2156787017856488,0.0,0.0,0.0009003701861090697,0.2457194837858503,0.0,0.0825049966688873,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0019252243218943,35002.00546743768,0.0,0.2298923730850219,1.1459968390914456e-11,0.0,0.0,0.0,0.0003854538663290441,34408.15083907562,0.0,0.2259919494390487,3.583719444577582e-05,11376.718774551346,0.0,0.0747220292687416,0.0,162.89617623620956,0.0,0.0010698983678594,1.0524844884507443e-11,344.9856686413981,0.0,0.0022658579982817,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,38,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0006132726264261153,0.2164599507259272,0.0,0.0,0.0,0.2457194837858501,0.0,0.0825049966688873,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0012258290080353,34799.74555019326,0.0,0.2285639345645904,1.1459968390914456e-11,0.0,0.0,0.0,8.5338884673547e-05,34420.36130317668,0.0,0.226072147488594,1.3496233297605187e-10,11065.370090051032,0.0,0.0726770982146263,0.0,116.36853437251628,0.0,0.0007643058779649436,1.0524844884507443e-11,306.85370456716066,0.0,0.0020154081284999,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,39,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0005967868031350907,0.217995799705752,0.0,0.0,0.0036381159073052,0.2462800149970108,0.0012362535710125,0.0842282922496112,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0015087852953001,35170.69228030315,0.0,0.2310003042221069,1.1459968390914456e-11,0.0,0.0,0.0,0.0002595325349830091,34605.97533132606,0.0,0.2272912561893463,1.3496233297605187e-10,11325.804406263736,0.0,0.0743876248598098,0.0,134.02154002828243,0.0,0.0008802504162304103,1.0524844884507443e-11,323.0100378824089,0.0,0.0021215225569903,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,40,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0021630010743872,0.2202329509236547,0.0,0.0,0.0,0.2462800149970108,0.0005630824532956626,0.0859427048634245,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,1.4474444469669834e-05,33786.44264925524,0.0,0.2219085842370987,1.1459968390914456e-11,0.0,0.0,0.0,0.0,32363.58780506284,0.0,0.2125633060932159,1.3496233297605187e-10,8878.689119514564,0.0,0.0583150275051593,0.0,73.60064367574027,0.0,0.00048340734792873263,1.0524844884507443e-11,246.4844224952389,0.0,0.0016189040616154,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,41,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0031689415881636,0.2223901554393605,0.0,0.0,0.0045784184209414,0.2470541895619169,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0011206417111679,34435.30789134052,0.0,0.2261703163385391,1.1459968390914456e-11,0.0,0.0,0.0,4.8901823902269825e-05,34837.10975184327,0.0,0.2288093417882919,1.3496233297605187e-10,11454.24115528363,0.0,0.0752311944961547,0.0,108.87616853031278,0.0,0.0007150961901061237,1.0524844884507443e-11,303.8363961129795,0.0,0.0019955905154347,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,42,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0110281609612285,0.2258078369606504,0.0,0.0,0.0,0.2470541895619171,0.0,0.0859427048634248,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0005007533472962677,33658.86802887867,0.0,0.2210706770420074,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34574.63014886225,0.0,0.2270853817462921,1.3496233297605187e-10,10739.769057820722,0.0,0.0705385580658912,0.0,77.39216633922767,0.0,0.0005083099822513759,1.0524844884507443e-11,279.03474169254804,0.0,0.0018326938152313,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,43,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.007520099882108,0.2277518502704933,0.0,0.0,0.0003462633477162983,0.247294481816398,0.0,0.0859427048634247,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0012310127494856,35235.136396392074,0.0,0.2314235717058181,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34493.10681059703,0.0,0.2265499383211136,1.3496233297605187e-10,10860.434170872912,0.0,0.0713310837745666,0.0,110.00870495700316,0.0,0.0007225346635095775,1.0524844884507443e-11,315.4241566059494,0.0,0.0020716986618936,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,44,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0004595270595861155,0.2296159168781366,0.0,0.0,0.0029602432770202,0.2477484174246266,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.000642165367025882,33882.21833525044,0.0,0.2225376367568969,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35207.16712819478,0.0,0.2312398701906204,1.3496233297605187e-10,11652.932313696576,0.0,0.0765361934900283,0.0,88.1996153314993,0.0,0.0005792930605821311,1.0524844884507443e-11,299.1237570568816,0.0,0.0019646380096673,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,45,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2296159168781364,0.0,0.0,0.0,0.2477484174246267,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0005291605484671891,33490.709836997135,0.0,0.2199662178754806,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34631.898178375246,0.0,0.2274615168571472,1.3496233297605187e-10,10914.63143428394,0.0,0.0716870501637458,0.0,81.5946889817763,0.0,0.0005359120550565422,1.0524844884507443e-11,305.0910201649836,0.0,0.0020038308575749,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,46,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2296159168781364,0.0,0.0,0.0059767215290442,0.2485496930381534,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.000928606663364917,33895.08900839153,0.0,0.2226221710443496,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35227.474795264374,0.0,0.2313732504844665,1.3496233297605187e-10,11786.663213214391,0.0,0.0774145349860191,0.0,89.45735892793645,0.0,0.0005875538918189704,1.0524844884507443e-11,315.4712333673944,0.0,0.0020720078609883,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,47,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2296159168781362,0.0,0.0,0.0045345783427082,0.2492088411811044,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,34032.21056911318,0.0,0.2235227823257446,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35134.00870652945,0.0,0.2307593673467636,1.3496233297605187e-10,10878.64663846326,0.0,0.0714507028460502,0.0,43.937604648741534,0.0,0.00028858118457719684,1.0524844884507443e-11,272.51928954906543,0.0,0.0017899004742503,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,48,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0097823211892653,0.2308142131153446,0.0,0.0,0.0070890871909549,0.2494851174511135,0.0,0.0859427048634245,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,33052.04063319408,0.0,0.2170850485563278,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35108.151653508314,0.0,0.2305895388126373,1.3496233297605187e-10,10913.129515436876,0.0,0.0716771855950355,0.0,40.15614960592461,0.0,0.00026374467415735126,1.0524844884507443e-11,273.6977683574069,0.0,0.0017976406961679,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,49,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0004465826353724221,0.2314000367835837,0.0,0.0,0.0055491281197588,0.2498329096042953,0.0,0.0859427048634246,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0012113692937418,35141.44796921756,0.0,0.2308082282543182,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35170.48809194026,0.0,0.2309989631175995,1.3496233297605187e-10,11698.376702618216,0.0,0.0768346711993217,0.0,114.23462418280003,0.0,0.0007502904045395553,1.0524844884507443e-11,349.1031127994076,0.0,0.0022929012775421,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,50,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.00014012949797370913,0.2319769774849083,0.0,0.0,0.0,0.2498329096042951,0.00013738186075853837,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.00052324851276353,34944.585431032305,0.0,0.2295152395963668,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35235.38822870631,0.0,0.2314252257347107,1.3496233297605187e-10,11373.758043289385,0.0,0.0747025832533836,0.0,66.67369526203659,0.0,0.0004379113088361919,1.0524844884507443e-11,310.2359288212776,0.0,0.002037622500211,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,51,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2319769774849082,0.0,0.0,0.0,0.2498329096042952,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0007965022814460099,35323.33442536433,0.0,0.232002854347229,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35368.80490502123,0.0,0.2323015034198761,1.3496233297605187e-10,11633.87359878001,0.0,0.0764110162854194,0.0,83.34191745926206,0.0,0.0005473878118209541,1.0524844884507443e-11,324.4529689801929,0.0,0.0021309996955096,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,52,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2319769774849082,0.0,0.0,0.0048053121963097,0.2499310743882006,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,33953.73417497426,0.0,0.2230073511600494,1.1459968390914456e-11,0.0,0.0,0.0,0.0,33425.37409839024,0.0,0.2195370942354202,1.3496233297605187e-10,9171.447587953173,0.0,0.0602378584444522,0.0,21.880440342068933,0.0,0.0001437102328054607,1.0524844884507443e-11,248.16826750174295,0.0,0.001629963517189,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,53,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2319769774849082,0.0,0.0,0.0,0.2499310743882009,0.0,0.0876482345103264,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0004287937772460282,34604.0673045128,0.0,0.2272787243127823,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35568.58733679586,0.0,0.2336136698722839,1.3496233297605187e-10,11761.113577117389,0.0,0.0772467255592346,0.0,56.45342961055937,0.0,0.00037078483728691936,1.0524844884507443e-11,304.61287908187353,0.0,0.0020006904378533,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,54,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0009495834215630172,0.2331042099868289,0.0,0.0,0.00016504140872459076,0.2500203562051956,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,34044.37112050331,0.0,0.2236026525497436,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34918.91895381653,0.0,0.2293466627597808,1.3496233297605187e-10,11016.72675011072,0.0,0.0723576098680496,0.0,69.58323763580142,0.0,0.0004570211167447269,1.0524844884507443e-11,309.1691155238937,0.0,0.0020306156948208,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,55,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0038497450314781,0.2336545017874233,0.0,0.0,0.0,0.2500203562051957,0.0,0.0876482345103262,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.000595066521782428,35754.09700200421,0.0,0.2348320931196212,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34794.46614663266,0.0,0.2285292595624923,1.3496233297605187e-10,11160.327888214872,0.0,0.0733007788658142,0.0,143.56514813272494,0.0,0.0009429326164536178,1.0524844884507443e-11,351.41852375614064,0.0,0.002308108843863,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,56,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0001089896095351071,0.2341959106211062,0.00042863140556663974,0.0021052631578947,0.0,0.2500203562051957,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,35608.15450400554,0.0,0.2338735461235046,1.1459968390914456e-11,0.0,0.0,0.0,0.0,35089.79965720332,0.0,0.2304690033197403,1.3496233297605187e-10,12279.35158280084,0.0,0.0806505009531974,0.0,212.70516231344592,0.0,0.0013970426516607,1.0524844884507443e-11,352.6150108437096,0.0,0.0023159673437476,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,57,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.234195910621106,0.0,0.0021052631578947,0.0,0.2500203562051959,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34873.41217400623,0.0,0.2290477752685547,1.3496233297605187e-10,11722.4164792096,0.0,0.0769925639033317,0.0,197.6352103470256,0.0,0.0012980635510757,1.0524844884507443e-11,345.38461583514965,0.0,0.0022684782743453,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,58,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211062,0.0,0.0021052631578947,0.0,0.2500203562051957,0.0,0.0876482345103262,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,2.5090797195074654,0.0,1.6479578334838152e-05,0.0,34989.29587622732,0.0,0.229808896780014,1.3496233297605187e-10,12567.946877396002,0.0,0.0825459882616996,0.0,205.71844626435347,0.0,0.0013511540601029,1.0524844884507443e-11,363.2232343846854,0.0,0.002385641913861,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,59,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211062,0.0,0.0021052631578947,0.0,0.2500203562051959,0.0,0.0876482345103262,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34891.33537474915,0.0,0.229165494441986,1.3496233297605187e-10,11479.43913364454,0.0,0.0753966942429542,0.0,146.6080510310049,0.0,0.0009629183332435788,1.0524844884507443e-11,336.515892809314,0.0,0.002210228703916,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,60,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211061,0.0,0.0021052631578947,0.0017050004799206,0.2501007550552785,0.0,0.0876482345103262,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,0.0,0.0,0.0,0.0,34835.16088735743,0.0,0.2287965416908264,1.3496233297605187e-10,11441.870743631636,0.0,0.0751499459147453,0.0,142.21849751994435,0.0,0.0009340878459624946,1.0524844884507443e-11,327.6137055795596,0.0,0.0021517593413591,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
900,2015-07-31,61,tsl_man_dim: 01 | em_age: 03,1.0,3.0,0.0,0.2341959106211062,0.0,0.0021052631578947,0.0,0.2501007550552785,0.0,0.0876482345103263,0.0,0.0021052631578947,0.0,0.0042016433488785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16377708.0,2493569565912.0,0.0,0.0,0.0,0.0,1.1459968390914456e-11,2.01565995854893,0.0,1.323880860581994e-05,0.0,34832.24099376804,0.0,0.2287773638963699,1.3496233297605187e-10,12178.852339344015,0.0,0.0799904242157936,0.0,199.0442518484682,0.0,0.0013073181034997,1.0524844884507443e-11,397.2388886807073,0.0,0.0026090559549629,8e1b3d5b-7c9a-4e2f-b1d3-a5c7e9f12345
